reference_id,sequence_number,image_id,date,time,latitude,longitude
pt00271,3,1306031507265113,2025-02-05,09:36:43,52.435676,13.256340
pt00271,4,134791555330800,2015-12-27,14:29:21,52.435690,13.256218
pt00272,0,1003582810614169,2023-04-10,14:08:29,52.435331,13.258317
pt00272,1,1102371906923893,2018-01-26,12:47:44,52.435281,13.258522
pt00272,2,1128620310972963,2019-06-07,18:09:21,52.435321,13.258313
pt00272,3,1148106129046303,2017-06-12,09:10:32,52.435305,13.258437
pt00272,4,1179730899174883,2019-06-07,18:09:23,52.435281,13.258509
pt00273,0,1003582810614169,2023-04-10,14:08:29,52.435331,13.258317
pt00273,1,1102371906923893,2018-01-26,12:47:44,52.435281,13.258522
pt00273,2,1128620310972963,2019-06-07,18:09:21,52.435321,13.258313
pt00273,3,1148106129046303,2017-06-12,09:10:32,52.435305,13.258437
pt00273,4,1179730899174883,2019-06-07,18:09:23,52.435281,13.258509
pt00274,0,1003582810614169,2023-04-10,14:08:29,52.435331,13.258317
pt00274,1,1102371906923893,2018-01-26,12:47:44,52.435281,13.258522
pt00274,2,1128620310972963,2019-06-07,18:09:21,52.435321,13.258313
pt00274,3,1148106129046303,2017-06-12,09:10:32,52.435305,13.258437
pt00274,4,1179730899174883,2019-06-07,18:09:23,52.435281,13.258509
pt00275,0,1003582810614169,2023-04-10,14:08:29,52.435331,13.258317
pt00275,1,1102371906923893,2018-01-26,12:47:44,52.435281,13.258522
pt00275,2,1128620310972963,2019-06-07,18:09:21,52.435321,13.258313
pt00275,3,1148106129046303,2017-06-12,09:10:32,52.435305,13.258437
pt00275,4,1179730899174883,2019-06-07,18:09:23,52.435281,13.258509
pt00276,0,198995138580608,2017-07-24,13:20:55,52.405360,13.225361
pt00276,1,260141492515972,2017-07-24,13:20:56,52.405441,13.225336
pt00276,2,239584244587436,2020-04-18,15:21:45,52.405425,13.225380
pt00276,3,3058383241048437,2020-04-18,15:21:44,52.405367,13.225392
pt00278,0,1454840061531558,2020-08-29,11:58:47,52.388796,13.028570
pt00278,1,930844015391961,2024-03-30,14:55:36,52.388753,13.028317
pt00278,2,208634004120575,2016-08-21,12:55:54,52.388742,13.028497
pt00278,3,226273225532382,2020-08-29,11:58:48,52.388717,13.028462
pt00278,4,471072760778312,2016-08-21,11:57:41,52.388728,13.028422
pt00279,0,1039191704373390,2025-05-24,19:25:41,52.435398,13.305091
pt00279,10,1764417967806247,2025-05-24,19:44:50,52.435413,13.305105
pt00279,11,1790671364827963,2025-05-24,19:25:38,52.435339,13.305176
pt00279,12,1805442619870648,2023-08-05,10:16:42,52.435376,13.305193
pt00279,13,1883091329136212,2025-05-24,19:25:50,52.435397,13.305047
pt00279,1,1153781746549360,2025-05-24,19:44:51,52.435367,13.305156
pt00279,2,1164023171108156,2022-04-13,15:07:30,52.435337,13.305071
pt00279,3,1232623361712676,2025-04-06,11:33:37,52.435294,13.305205
pt00279,4,1334194564322615,2025-05-24,19:44:51,52.435322,13.305207
pt00279,5,137332305056576,2019-09-20,11:51:29,52.435371,13.305178
pt00279,6,1374142340476430,2025-05-24,19:25:40,52.435380,13.305104
pt00279,7,1402672211057553,2025-05-24,19:25:37,52.435302,13.305221
pt00279,8,146299264559541,2022-04-13,15:07:31,52.435283,13.305131
pt00279,9,1606908683304005,2025-05-12,09:06:49,52.435334,13.305176
pt00280,0,1434919983533482,2021-06-27,09:18:34,52.394104,13.115009
pt00280,1,291314622667364,2019-04-07,15:53:35,52.394051,13.114923
pt00280,2,326068372397302,2021-06-27,09:18:31,52.394076,13.114736
pt00280,3,519943936008450,2021-06-27,09:18:33,52.394091,13.114906
pt00280,4,858106881405901,2019-04-07,15:53:34,52.394032,13.114817
pt00280,5,878383069692669,2021-06-27,09:18:32,52.394080,13.114823
pt00281,0,1141261617500840,2025-02-05,09:33:21,52.431352,13.229818
pt00281,1,1197621171268342,2024-07-31,05:28:53,52.431419,13.229972
pt00282,0,1159103942031562,2024-07-31,05:28:51,52.431251,13.230010
pt00283,0,1125480514632582,2019-09-22,10:48:32,52.435392,13.321232
pt00283,10,1095472298579436,2024-10-09,11:08:29,52.435493,13.321355
pt00283,11,1196891927427638,2020-06-21,11:34:58,52.435505,13.321314
pt00283,12,1419106081759449,2014-07-29,20:21:43,52.435497,13.321312
pt00283,13,177095710937367,2016-08-28,12:13:20,52.435533,13.321339
pt00283,14,2328488627321798,2024-10-09,11:08:21,52.435418,13.321312
pt00283,1,186760453306352,2020-04-10,11:34:14,52.435424,13.321261
pt00283,2,220642572732111,2017-02-12,10:08:01,52.435521,13.321301
pt00283,3,309720810765412,2017-02-12,10:08:03,52.435422,13.321205
pt00283,4,326719778816987,2020-04-29,03:34:14,52.435507,13.321304
pt00283,5,772155176993504,2020-06-21,11:34:59,52.435419,13.321213
pt00283,6,813975939554228,2019-03-10,10:19:16,52.435411,13.321247
pt00283,7,864249694437774,2020-04-29,03:34:16,52.435386,13.321187
pt00283,8,984485972291180,2020-04-29,03:34:15,52.435447,13.321245
pt00283,9,1056945119227727,2024-10-09,11:08:25,52.435453,13.321342
pt00284,0,1125480514632582,2019-09-22,10:48:32,52.435392,13.321232
pt00284,10,1095472298579436,2024-10-09,11:08:29,52.435493,13.321355
pt00284,11,1196891927427638,2020-06-21,11:34:58,52.435505,13.321314
pt00284,12,1419106081759449,2014-07-29,20:21:43,52.435497,13.321312
pt00284,13,177095710937367,2016-08-28,12:13:20,52.435533,13.321339
pt00284,14,2328488627321798,2024-10-09,11:08:21,52.435418,13.321312
pt00284,1,186760453306352,2020-04-10,11:34:14,52.435424,13.321261
pt00284,2,220642572732111,2017-02-12,10:08:01,52.435521,13.321301
pt00284,3,309720810765412,2017-02-12,10:08:03,52.435422,13.321205
pt00284,4,326719778816987,2020-04-29,03:34:14,52.435507,13.321304
pt00284,5,772155176993504,2020-06-21,11:34:59,52.435419,13.321213
pt00284,6,813975939554228,2019-03-10,10:19:16,52.435411,13.321247
pt00284,7,864249694437774,2020-04-29,03:34:16,52.435386,13.321187
pt00284,8,984485972291180,2020-04-29,03:34:15,52.435447,13.321245
pt00284,9,1056945119227727,2024-10-09,11:08:25,52.435453,13.321342
pt00285,0,1096252017612460,2022-03-01,10:45:47,52.364507,13.135418
pt00285,1,1257340534753740,2022-03-01,10:45:46,52.364564,13.135333
pt00285,2,1821340691361893,2020-01-09,11:26:53,52.364465,13.135352
pt00285,3,193233889286090,2020-01-23,11:54:50,52.364606,13.135331
pt00285,4,214467730484443,2020-01-23,11:54:49,52.364524,13.135450
pt00285,5,225558769334990,2020-01-09,11:26:54,52.364511,13.135425
pt00285,6,312235124115742,2022-03-01,11:20:32,52.364567,13.135426
pt00285,7,471634523930352,2020-01-09,11:26:55,52.364537,13.135466
pt00286,0,1204070253381246,2015-08-30,09:24:25,52.445011,13.176783
pt00286,1,165753678802334,2018-04-21,19:49:02,52.445044,13.176630
pt00286,2,139305291504088,2015-08-30,09:31:32,52.444994,13.176692
pt00286,3,148058993940622,2015-08-30,09:31:30,52.445028,13.176633
pt00286,4,214386910130621,2015-08-30,09:24:31,52.445067,13.176561
pt00287,0,1030291808536983,2024-08-09,14:14:06,52.431126,13.229968
pt00287,1,1159103942031562,2024-07-31,05:28:51,52.431251,13.230010
pt00288,0,1030291808536983,2024-08-09,14:14:06,52.431126,13.229968
pt00288,1,1159103942031562,2024-07-31,05:28:51,52.431251,13.230010
pt00289,0,1190820309491317,2025-05-24,19:43:45,52.441699,13.298190
pt00289,1,1231886154945574,2025-05-24,19:43:44,52.441742,13.298149
pt00289,2,165330585478501,2017-04-08,11:55:52,52.441767,13.298057
pt00289,3,1394203828670028,2025-05-24,19:27:17,52.441783,13.298081
pt00289,4,1507447002799886,2019-09-20,11:53:33,52.441756,13.298085
pt00289,5,1692976630895208,2020-04-16,12:54:29,52.441697,13.298212
pt00290,0,1658111734581506,2022-06-12,07:12:07,52.409460,13.229127
pt00291,0,1026419962921473,2025-04-06,11:39:59,52.418545,13.336791
pt00291,10,456357550760453,2024-10-09,10:32:40,52.418526,13.336822
pt00291,11,479839769888326,2017-09-22,14:14:19,52.418578,13.336782
pt00291,12,540144118151439,2023-06-12,16:38:51,52.418525,13.336741
pt00291,13,650095176030943,2022-04-13,15:16:24,52.418563,13.336750
pt00291,14,653755745919678,2022-04-13,15:16:25,52.418496,13.336802
pt00291,15,669523842567162,2025-05-24,19:50:35,52.418570,13.336779
pt00291,1,1233172975019806,2025-05-24,19:18:27,52.418569,13.336801
pt00291,2,768595609174990,2025-05-12,09:14:41,52.418546,13.336781
pt00291,3,1359978405265093,2025-05-24,19:18:26,52.418516,13.336839
pt00291,4,1445160646841515,2025-05-12,09:14:41,52.418512,13.336810
pt00291,5,1800117517216068,2025-05-12,09:14:40,52.418579,13.336752
pt00291,6,254234347209211,2023-06-12,16:38:52,52.418456,13.336792
pt00291,7,305799667592111,2014-06-11,11:05:27,52.418486,13.336809
pt00291,8,314306616938033,2014-06-17,16:35:00,52.418455,13.336788
pt00291,9,451960902543516,2014-06-21,18:08:28,52.418525,13.336744
pt00292,0,1047060049788152,2023-06-20,14:46:34,52.419713,13.307071
pt00292,10,1597067038148988,2026-01-19,08:04:46,52.419725,13.307170
pt00292,1,1062497202638823,2025-07-19,13:18:13,52.419747,13.307078
pt00292,2,1079562885866960,2018-01-13,11:17:56,52.419645,13.307094
pt00292,3,1109025984580714,2026-01-19,07:42:29,52.419744,13.307079
pt00292,4,1132020834929488,2024-12-10,08:14:11,52.419744,13.307120
pt00292,5,1214022973775758,2025-04-22,08:10:10,52.419718,13.307131
pt00292,6,1335046107120310,2023-09-19,09:34:56,52.419781,13.307165
pt00292,7,1376084899419934,2017-09-12,14:06:44,52.419710,13.307184
pt00292,8,1444797612754872,2023-09-19,09:52:47,52.419699,13.307052
pt00292,9,1496119837796302,2023-07-11,17:20:28,52.419772,13.307169
pt00293,0,1059114342694572,2025-04-06,11:31:38,52.442548,13.297123
pt00293,1,110249918210256,2022-04-13,15:04:54,52.442441,13.297260
pt00293,2,1125619058066745,2022-09-04,11:06:06,52.442439,13.297267
pt00293,3,1135954768546716,2025-05-12,09:05:27,52.442532,13.297189
pt00293,4,1138863126540548,2014-06-15,13:08:05,52.442457,13.297258
pt00293,5,1179613756560801,2025-04-06,11:31:39,52.442509,13.297166
pt00293,6,1202784631425442,2025-04-06,11:31:39,52.442471,13.297209
pt00293,7,133718388740276,2017-02-20,10:23:28,52.442525,13.297111
pt00293,8,1380829959916807,2025-05-12,09:05:27,52.442501,13.297220
pt00294,0,1165850300596178,2018-07-22,17:02:49,52.381469,13.141847
pt00294,1,380048083537173,2022-03-02,10:54:32,52.381477,13.141967
pt00294,2,941771810038595,2022-03-02,10:54:30,52.381556,13.141895
pt00294,3,971980127023314,2022-03-02,10:54:31,52.381509,13.141935
pt00295,0,321255529510264,2017-07-24,13:21:09,52.406852,13.224967
pt00295,1,473340970612317,2017-07-24,13:21:08,52.406745,13.225006
pt00295,2,812378996074774,2020-04-18,15:22:09,52.406818,13.224995
pt00295,3,943710619795926,2020-04-18,15:22:08,52.406756,13.225012
pt00296,0,321255529510264,2017-07-24,13:21:09,52.406852,13.224967
pt00296,1,473340970612317,2017-07-24,13:21:08,52.406745,13.225006
pt00296,2,812378996074774,2020-04-18,15:22:09,52.406818,13.224995
pt00296,3,943710619795926,2020-04-18,15:22:08,52.406756,13.225012
pt00297,0,1009313281342295,2025-05-12,09:05:25,52.442616,13.297092
pt00297,10,140378854795053,2019-09-20,11:53:48,52.442659,13.297108
pt00297,1,1024500491414599,2014-07-08,11:11:33,52.442733,13.297091
pt00297,2,2526286041065448,2025-05-24,19:43:33,52.442617,13.297163
pt00297,3,1114831429447300,2022-09-04,11:06:00,52.442685,13.297087
pt00297,4,1178411992629395,2017-04-08,11:55:34,52.442654,13.297097
pt00297,5,126242142790614,2015-08-02,11:23:38,52.442683,13.297008
pt00297,6,1341112530508963,2025-05-12,09:05:26,52.442588,13.297125
pt00297,7,1328513424886034,2025-05-24,19:27:27,52.442605,13.297116
pt00297,8,247471880476441,2019-07-27,13:58:32,52.442712,13.297184
pt00297,9,1359684115284373,2025-05-24,19:43:32,52.442686,13.297070
pt00298,0,1102371906923893,2018-01-26,12:47:44,52.435281,13.258522
pt00298,1,1179730899174883,2019-06-07,18:09:23,52.435281,13.258509
pt00299,0,1020748050124132,2025-05-12,09:08:02,52.431933,13.308846
pt00299,1,1271172913774170,2023-06-12,16:31:55,52.431934,13.308803
pt00299,2,1303410337415943,2025-04-06,11:34:30,52.431911,13.308839
pt00299,3,1688936648410576,2025-05-24,19:45:29,52.431891,13.308877
pt00299,4,2071084153381048,2025-04-06,11:34:30,52.431953,13.308795
pt00299,5,279803453849820,2017-04-08,11:58:33,52.431932,13.308782
pt00299,6,291342165817680,2017-02-20,10:26:37,52.431889,13.308839
pt00299,7,3070718123179361,2022-04-13,15:08:36,52.431904,13.308767
pt00299,8,467926910987155,2017-02-20,10:26:36,52.431953,13.308778
pt00300,0,1068789464866131,2024-08-10,08:55:24,52.375650,13.137448
pt00301,0,1084927636388721,2024-09-19,17:02:52,52.393881,13.022377
pt00301,1,1092997192724247,2025-06-28,05:51:36,52.393836,13.022334
pt00301,2,1220777402920363,2025-06-28,05:51:35,52.393840,13.022252
pt00301,3,1263425445386541,2025-06-28,05:51:34,52.393843,13.022184
pt00301,4,298809608528169,2018-05-20,15:25:31,52.393894,13.022247
pt00301,5,379731308525198,2024-09-19,17:02:50,52.393894,13.022148
pt00301,6,4006420542912399,2025-06-28,05:51:33,52.393844,13.022121
pt00301,7,475821490298942,2019-07-27,12:12:58,52.393906,13.022203
pt00301,8,791069955908294,2024-03-30,14:52:43,52.393938,13.022239
pt00301,9,973345053434121,2019-07-27,12:12:59,52.393901,13.022320
pt00302,0,553393423066713,2022-06-12,07:12:39,52.411079,13.227307
pt00303,0,198995138580608,2017-07-24,13:20:55,52.405360,13.225361
pt00303,1,239584244587436,2020-04-18,15:21:45,52.405425,13.225380
pt00303,2,3058383241048437,2020-04-18,15:21:44,52.405367,13.225392
pt00303,3,766650554225267,2020-04-18,15:21:43,52.405311,13.225405
pt00304,0,3934834559944158,2017-09-02,13:50:37,52.423216,13.242717
pt00304,1,135581505256204,2017-07-24,13:05:50,52.423213,13.242910
pt00304,2,1397704784018764,2022-03-26,13:10:59,52.423238,13.242832
pt00304,3,194437572520980,2017-07-24,13:05:52,52.423276,13.242781
pt00304,4,24408456068761350,2025-06-25,11:28:14,52.423288,13.242771
pt00304,5,371104817676314,2017-07-24,13:05:52,52.423307,13.242693
pt00304,6,471533214654572,2022-03-26,13:11:01,52.423303,13.242714
pt00304,7,685586721135307,2025-06-25,11:28:12,52.423217,13.242915
pt00304,8,974554293348139,2020-08-29,11:20:42,52.423232,13.242809
pt00305,0,1105820046608197,2021-07-25,15:45:38,52.391466,13.220306
pt00305,1,1474784416228898,2021-07-25,15:45:40,52.391392,13.220183
pt00305,2,592826082966181,2023-07-12,14:38:50,52.391385,13.220258
pt00305,3,179102897395429,2018-08-05,11:18:45,52.391381,13.220261
pt00305,4,1857617484415445,2018-08-05,11:18:44,52.391456,13.220378
pt00305,5,1966755783472774,2017-06-25,10:44:16,52.391416,13.220305
pt00305,6,225520615626692,2019-09-04,16:12:50,52.391398,13.220221
pt00306,0,1046535253420970,2023-07-12,14:36:15,52.397638,13.227154
pt00306,1,215215636826077,2020-04-18,15:19:15,52.397560,13.227225
pt00306,2,2172698099528461,2020-04-18,15:19:14,52.397525,13.227174
pt00306,3,2440287709435792,2020-04-16,11:30:11,52.397649,13.227223
pt00306,4,336513495013912,2020-04-16,11:30:12,52.397560,13.227049
pt00306,5,483645909551372,2017-07-24,13:19:17,52.397588,13.227047
pt00306,6,509262166895789,2020-04-18,15:19:16,52.397591,13.227277
pt00306,7,520797612385617,2019-06-16,20:13:59,52.397586,13.227200
pt00308,0,1102371906923893,2018-01-26,12:47:44,52.435281,13.258522
pt00308,1,1179730899174883,2019-06-07,18:09:23,52.435281,13.258509
pt00309,0,133661675468475,2020-05-08,09:34:46,52.432306,13.304314
pt00309,1,1439239930202750,2023-06-12,16:26:21,52.432283,13.304300
pt00309,2,256914196130140,2015-07-19,18:17:59,52.432297,13.304293
pt00309,3,277017364809453,2023-06-12,16:26:20,52.432284,13.304222
pt00309,4,293357215715009,2014-07-16,09:45:10,52.432321,13.304294
pt00309,5,301528335446843,2022-03-26,12:49:21,52.432313,13.304208
pt00310,0,1075411583954082,2024-09-11,07:22:31,52.394234,13.114981
pt00310,1,1235198300993149,2024-09-11,07:22:31,52.394234,13.114981
pt00310,2,2047686295713565,2025-02-05,09:04:00,52.394172,13.114841
pt00310,3,242377474304497,2015-06-28,13:18:52,52.394182,13.114747
pt00310,4,2502842996713968,2025-02-05,08:47:18,52.394214,13.114884
pt00310,5,365286823319292,2024-09-11,07:38:52,52.394184,13.114757
pt00310,6,475613148801560,2024-09-11,07:22:32,52.394212,13.114801
pt00310,7,504791532388818,2024-09-11,07:38:53,52.394203,13.114894
pt00310,8,883910409883413,2024-09-11,07:22:32,52.394212,13.114801
pt00310,9,939699004986095,2025-02-05,08:47:19,52.394196,13.114762
pt00312,0,1107664281512456,2025-08-06,07:20:41,52.383341,13.121701
pt00312,10,1603893730219410,2024-07-08,12:27:31,52.383343,13.121751
pt00312,11,1628465054821457,2026-02-25,07:57:06,52.383292,13.121615
pt00312,12,1692099831388431,2025-03-26,08:10:50,52.383297,13.121645
pt00312,13,170285714976812,2018-05-11,20:42:52,52.383261,13.121606
pt00312,14,1992635441146342,2025-03-26,08:10:48,52.383349,13.121693
pt00312,1,1658963851762897,2026-02-25,07:57:05,52.383316,13.121656
pt00312,2,1126277801212062,2018-05-11,20:42:53,52.383244,13.121686
pt00312,3,1137105537394458,2024-07-08,12:27:55,52.383280,13.121507
pt00312,4,1191339805421188,2024-07-08,12:27:35,52.383342,13.121564
pt00312,5,1226249522585647,2025-08-06,07:20:42,52.383308,13.121655
pt00312,6,1787045492688350,2025-08-06,07:20:44,52.383293,13.121526
pt00312,7,653817297370395,2025-03-26,08:10:53,52.383282,13.121541
pt00312,8,1484028528922046,2024-08-10,09:11:46,52.383313,13.121589
pt00312,9,1439513637020835,2025-03-26,08:10:47,52.383379,13.121703
pt00313,0,1020816406409930,2024-07-31,05:34:17,52.434854,13.198216
pt00313,10,2649074735433855,2025-08-06,08:09:35,52.434844,13.198206
pt00313,1,1129796044098806,2021-04-28,10:58:48,52.434850,13.198231
pt00313,2,1151657612016731,2017-03-19,14:51:39,52.434785,13.198255
pt00313,3,1346145213594750,2025-08-06,08:09:34,52.434911,13.198111
pt00313,4,568394287477526,2015-12-06,10:38:28,52.434890,13.198358
pt00313,5,1366063253766288,2018-03-25,10:08:08,52.434919,13.198150
pt00313,6,1392916731088605,2017-09-02,13:42:12,52.434888,13.198150
pt00313,7,1470494456645404,2018-03-25,10:08:06,52.434835,13.198264
pt00313,8,1732480597155724,2024-07-31,05:34:18,52.434919,13.198128
pt00313,9,212428863983686,2015-12-23,11:19:48,52.434806,13.198172
pt00314,0,1493996517950443,2024-08-09,14:09:46,52.435854,13.256534
pt00314,1,1081824959006875,2016-08-21,09:19:45,52.435805,13.256493
pt00314,2,2196087670730682,2024-02-20,08:58:48,52.435848,13.256577
pt00314,3,1186476773194867,2025-02-05,09:47:24,52.435850,13.256618
pt00314,4,1188342099072458,2024-08-09,14:03:30,52.435857,13.256575
pt00315,0,1927050354120431,2020-01-07,13:05:06,52.390101,13.226750
pt00315,1,991216751615556,2020-01-07,13:03:41,52.390043,13.226614
pt00316,0,1319432479262149,2025-03-01,14:17:32,52.402419,13.063072
pt00316,1,472142520776298,2017-05-31,15:34:02,52.402324,13.063025
pt00316,2,493418913225432,2024-07-16,14:08:41,52.402450,13.063123
pt00316,3,511068916715897,2020-01-14,12:06:45,52.402368,13.063041
pt00316,4,514048906299357,2020-01-14,12:06:46,52.402382,13.063130
pt00316,5,559303742139708,2016-04-29,08:55:12,52.402307,13.063033
pt00316,6,763711051004674,2020-01-14,12:06:46,52.402394,13.063227
pt00316,7,968630157235011,2019-07-27,12:37:29,52.402332,13.063038
pt00316,8,1140287026447740,2017-05-31,15:34:04,52.402418,13.062988
pt00316,9,223606872865052,2020-01-14,12:06:43,52.402359,13.062971
pt00317,0,363474091771035,2016-06-25,11:35:01,52.410453,13.049472
pt00317,1,786624886149914,2024-03-13,07:56:01,52.410461,13.049423
pt00317,2,919475803521434,2024-03-13,07:56:02,52.410484,13.049292
pt00317,3,1687489572055876,2024-07-31,10:08:18,52.410488,13.049535
pt00317,4,673678911641676,2024-07-31,10:08:16,52.410527,13.049349
pt00318,0,5543114265758946,2018-08-18,11:49:29,52.408320,13.230916
pt00318,1,723247688823541,2022-06-12,07:11:43,52.408385,13.230829
pt00318,2,908841473019086,2018-08-18,11:49:28,52.408383,13.230808
pt00319,0,505226333847505,2019-06-11,13:42:45,52.396650,13.120994
pt00319,1,832792227633752,2019-06-11,13:42:46,52.396695,13.120911
pt00320,0,309401790553016,2018-08-18,11:49:27,52.408449,13.230702
pt00320,1,723354662262104,2022-06-12,07:11:45,52.408470,13.230687
pt00321,0,1149777022135316,2019-06-07,18:08:34,52.435742,13.255918
pt00322,0,1000201367650616,2023-07-12,14:38:58,52.390897,13.219543
pt00322,10,249029670339797,2017-08-05,13:25:05,52.390796,13.219428
pt00322,11,369608227709440,2016-05-05,14:04:11,52.390867,13.219483
pt00322,12,293523042260065,2016-08-28,12:37:39,52.390933,13.219556
pt00322,13,298286055111185,2020-01-07,12:38:59,52.390944,13.219484
pt00322,14,337198877820696,2018-03-25,15:40:19,52.390856,13.219587
pt00322,15,881225752743713,2021-07-25,15:45:54,52.390824,13.219359
pt00322,16,4052325744826532,2019-09-04,16:12:59,52.390875,13.219463
pt00322,17,609853327070332,2020-01-07,12:38:57,52.390843,13.219341
pt00322,1,1138391656640194,2020-01-07,12:38:58,52.390900,13.219422
pt00322,2,1199937880445637,2018-08-05,11:18:52,52.390817,13.219447
pt00322,3,139893598071043,2019-06-16,20:12:37,52.390890,13.219580
pt00322,4,1552167925120320,2021-07-25,15:45:52,52.390909,13.219468
pt00322,5,167862691798658,2017-06-25,10:44:23,52.390834,13.219456
pt00322,6,188553179795836,2017-08-05,13:25:04,52.390867,13.219534
pt00322,7,212219437157170,2020-04-16,11:33:39,52.390836,13.219529
pt00322,8,225951765557454,2019-06-16,20:12:36,52.390811,13.219462
pt00322,9,247653527046122,2018-08-05,11:18:51,52.390900,13.219569
pt00323,0,1131448997373356,2020-04-16,11:33:37,52.390931,13.219662
pt00323,1,139893598071043,2019-06-16,20:12:37,52.390890,13.219580
pt00323,2,1442637422749957,2018-08-05,11:18:50,52.390981,13.219689
pt00323,3,1916584791837976,2019-03-23,15:49:31,52.390846,13.219624
pt00323,4,247653527046122,2018-08-05,11:18:51,52.390900,13.219569
pt00323,5,266195986056227,2023-07-12,14:38:57,52.390953,13.219624
pt00323,6,293523042260065,2016-08-28,12:37:39,52.390933,13.219556
pt00323,7,296149455397252,2019-09-04,16:12:57,52.390988,13.219630
pt00323,8,371095714303722,2017-08-05,13:25:03,52.390956,13.219667
pt00323,9,537027037299730,2017-06-25,10:44:22,52.390926,13.219589
pt00324,0,1009192749912860,2021-09-26,11:22:31,52.435861,13.255593
pt00324,1,107186621435966,2017-03-08,09:51:51,52.435807,13.255673
pt00324,2,1456397974913106,2024-02-20,08:58:55,52.435832,13.255768
pt00324,3,1159520445333512,2024-08-09,14:03:39,52.435836,13.255781
pt00324,4,1168745624408668,2024-08-09,14:09:56,52.435816,13.255599
pt00324,5,1225816218599213,2024-08-09,14:09:55,52.435834,13.255743
pt00324,6,1331204764165816,2024-02-20,08:58:56,52.435822,13.255611
